date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,datetime,weekday,price_diff,MA_7_Amazon,MA_30_Amazon,EMA_14_Amazon,MA_7_Flipkart,MA_30_Flipkart,EMA_14_Flipkart
2024-12-18,64900.0,27.81%,58999.0,26.16%,18,12,2024,False,2024-12-18 19:26:37,Wednesday,5901.0,64900.0,64900.0,64896.346896621384,59570.42857142857,59315.666666666664,59349.569999821615
2024-12-19,66100.0,26.47%,58999.0,26.16%,19,12,2024,False,2024-12-19 19:26:37,Thursday,7101.0,65071.42857142857,64906.666666666664,65056.833977071874,59534.71428571428,59332.333333333336,59302.827333178735
2024-12-20,66100.0,26.47%,58499.0,26.78%,20,12,2024,False,2024-12-20 19:26:37,Friday,7601.0,65242.857142857145,64913.333333333336,65195.92278012896,59427.57142857143,59332.333333333336,59195.650355421574
2024-12-21,66100.0,26.47%,58499.0,26.78%,21,12,2024,True,2024-12-21 19:26:37,Saturday,7601.0,65414.28571428572,64920.0,65316.4664094451,59070.42857142857,59232.333333333336,59102.76364136537
2024-12-22,66100.0,26.47%,58499.0,26.78%,22,12,2024,True,2024-12-22 19:26:37,Sunday,7601.0,65585.71428571429,64926.666666666664,65420.937554852426,58713.28571428572,59132.333333333336,59022.26182251666
2024-12-23,66100.0,26.47%,58499.0,26.78%,23,12,2024,False,2024-12-23 19:26:37,Monday,7601.0,65757.14285714286,64933.333333333336,65511.47921420544,58677.57142857143,59140.666666666664,58952.49357951444
2024-12-24,77900.0,13.35%,58999.0,26.16%,24,12,2024,False,2024-12-24 19:26:37,Tuesday,18901.0,67614.28571428571,65333.333333333336,67163.28198564472,58713.28571428572,59149.0,58958.694435579186
2024-12-24,66100.0,26.47%,58999.0,26.16%,24,12,2024,False,2024-12-24 19:26:37,Tuesday,7101.0,67785.71428571429,65340.0,67021.51105422543,58713.28571428572,59157.333333333336,58964.0685108353
2024-12-25,77900.0,13.35%,59999.0,24.91%,25,12,2024,False,2024-12-25 19:26:37,Wednesday,17901.0,69471.42857142857,65873.33333333333,68471.97624699537,58856.142857142855,59199.0,59102.05937605727
2024-12-25,66100.0,26.47%,59999.0,24.91%,25,12,2024,False,2024-12-25 19:26:37,Wednesday,6101.0,69471.42857142857,65980.0,68155.71274739598,59070.42857142857,59240.666666666664,59221.65145924963
2024-12-26,66100.0,26.47%,59999.0,24.91%,26,12,2024,False,2024-12-26 19:26:37,Thursday,6101.0,69471.42857142857,66086.66666666667,67881.61771440985,59284.71428571428,59282.333333333336,59325.29793134968
2024-12-27,66100.0,26.47%,59999.0,24.91%,27,12,2024,False,2024-12-27 19:26:37,Friday,6101.0,69471.42857142857,66126.66666666667,67644.06868582187,59499.0,59307.333333333336,59415.124873836394
2024-12-27,77900.0,13.35%,59999.0,24.91%,27,12,2024,False,2024-12-27 19:26:37,Friday,17901.0,71157.14285714286,66560.0,69011.52619437895,59713.28571428572,59332.333333333336,59492.97489065821
2024-12-28,77900.0,13.35%,59999.0,24.91%,28,12,2024,True,2024-12-28 19:26:37,Saturday,17901.0,71157.14285714286,66993.33333333333,70196.65603512843,59856.142857142855,59332.333333333336,59560.44490523712
2024-12-28,66100.0,26.47%,59999.0,24.91%,28,12,2024,True,2024-12-28 19:26:37,Saturday,6101.0,71157.14285714286,67033.33333333333,69650.43523044464,59999.0,59332.333333333336,59618.91891787217
2024-12-29,66100.0,26.47%,59999.0,24.91%,29,12,2024,True,2024-12-29 19:26:37,Sunday,6101.0,69471.42857142857,67073.33333333333,69177.04386638536,59999.0,59357.333333333336,59669.59639548922
2024-12-30,66100.0,26.47%,59999.0,24.91%,30,12,2024,False,2024-12-30 19:26:37,Monday,6101.0,69471.42857142857,67113.33333333333,68766.7713508673,59999.0,59382.333333333336,59713.51687609066
2024-12-31,66100.0,26.47%,59999.0,24.91%,31,12,2024,False,2024-12-31 19:26:37,Tuesday,6101.0,69471.42857142857,67153.33333333333,68411.20183741832,59999.0,59407.333333333336,59751.58129261191
2025-01-01,64900.0,27.81%,59999.0,24.91%,1,1,2025,False,2025-01-01 19:26:37,Wednesday,4901.0,69300.0,67153.33333333333,67943.04159242922,59999.0,59432.333333333336,59784.57045359699
2025-01-01,74900.0,16.69%,59999.0,24.91%,1,1,2025,False,2025-01-01 19:26:37,Wednesday,14901.0,68871.42857142857,67486.66666666667,68870.636046772,59999.0,59482.333333333336,59813.16105978406
2025-01-01,64900.0,27.81%,59999.0,24.91%,1,1,2025,False,2025-01-01 19:26:37,Wednesday,4901.0,67014.28571428571,67486.66666666667,68341.2179072024,59999.0,59515.666666666664,59837.93958514619
2025-01-02,74900.0,16.69%,60999.0,23.66%,2,1,2025,False,2025-01-02 19:26:37,Thursday,13901.0,68271.42857142857,67820.0,69215.72218624208,60141.857142857145,59582.333333333336,59992.74764046003
2025-01-02,60999.0,32.15%,60999.0,23.66%,2,1,2025,False,2025-01-02 19:26:37,Thursday,0.0,67542.71428571429,67689.96666666666,68120.15922807647,60284.71428571428,59640.666666666664,60126.91462173202
2025-01-03,60999.0,32.15%,60999.0,23.66%,3,1,2025,False,2025-01-03 19:26:37,Friday,0.0,66814.0,67559.93333333333,67170.67133099961,60427.57142857143,59699.0,60243.19267216775
2025-01-04,60999.0,32.15%,60999.0,23.66%,4,1,2025,True,2025-01-04 19:26:37,Saturday,0.0,66085.28571428571,67429.9,66347.78182019967,60570.42857142857,59757.333333333336,60343.96698254538
2025-01-05,60999.0,32.15%,60999.0,23.66%,5,1,2025,True,2025-01-05 19:26:37,Sunday,0.0,65528.0,67299.86666666667,65634.61091083972,60713.28571428572,59815.666666666664,60431.304718205996
2025-01-06,60999.0,32.15%,60999.0,23.66%,6,1,2025,False,2025-01-06 19:26:37,Monday,0.0,63542.142857142855,67169.83333333333,65016.52945606109,60856.142857142855,59815.666666666664,60506.997422445194
2025-01-07,60499.0,32.7%,60999.0,23.66%,7,1,2025,False,2025-01-07 19:26:37,Tuesday,-500.0,62913.42857142857,67023.13333333333,64414.19219525295,60999.0,59815.666666666664,60572.597766119165
2025-01-08,60499.0,32.7%,60999.0,23.66%,8,1,2025,False,2025-01-08 19:26:37,Wednesday,-500.0,60856.142857142855,66876.43333333333,63892.166569219225,60999.0,59890.666666666664,60629.45139730327
2025-01-09,60499.0,32.7%,60999.0,23.66%,9,1,2025,False,2025-01-09 19:26:37,Thursday,-500.0,60784.71428571428,66729.73333333334,63439.74435999,60999.0,59965.666666666664,60678.7245443295
2025-01-10,60499.0,32.7%,60499.0,24.28%,10,1,2025,False,2025-01-10 19:26:37,Friday,0.0,60713.28571428572,66583.03333333334,63047.64511199133,60927.57142857143,60015.666666666664,60654.761271752235
2025-01-11,60499.0,32.7%,60499.0,24.28%,11,1,2025,True,2025-01-11 19:26:37,Saturday,0.0,60641.857142857145,66396.33333333333,62707.82576372582,60856.142857142855,60065.666666666664,60633.993102185275
2025-01-12,56999.0,36.6%,60499.0,24.28%,12,1,2025,True,2025-01-12 19:26:37,Sunday,-3500.0,60070.42857142857,66092.96666666666,61946.64899522905,60784.71428571428,60132.333333333336,60615.99402189391
2025-01-13,57999.0,35.48%,58999.0,26.16%,13,1,2025,False,2025-01-13 19:26:37,Monday,-1000.0,59641.857142857145,65822.93333333333,61420.295795865175,60499.0,60149.0,60400.394818974724
2025-01-14,68499.0,23.81%,58999.0,26.16%,14,1,2025,False,2025-01-14 19:26:37,Tuesday,9500.0,60784.71428571428,65902.9,62364.12302308316,60213.28571428572,60165.666666666664,60213.54217644476
2025-01-14,57999.0,35.48%,58999.0,26.16%,14,1,2025,False,2025-01-14 19:26:37,Tuesday,-1000.0,60427.57142857143,65632.86666666667,61782.106620005405,59927.57142857143,60182.333333333336,60051.60321958546
2025-01-14,68499.0,23.81%,58999.0,26.16%,14,1,2025,False,2025-01-14 19:26:37,Tuesday,9500.0,61570.42857142857,65319.5,62677.69240400469,59641.857142857145,60182.333333333336,59911.25612364073
2025-01-14,57999.0,35.48%,58999.0,26.16%,14,1,2025,False,2025-01-14 19:26:37,Tuesday,-1000.0,61213.28571428572,65049.46666666667,62053.86675013739,59427.57142857143,60182.333333333336,59789.621973821966
2025-01-15,58499.0,34.93%,58999.0,26.16%,15,1,2025,False,2025-01-15 19:26:37,Wednesday,-500.0,60927.57142857143,64402.76666666667,61579.88451678574,59213.28571428572,60149.0,59684.20571064571
2025-01-16,58499.0,34.93%,58999.0,26.16%,16,1,2025,False,2025-01-16 19:26:37,Thursday,-500.0,61141.857142857145,64149.4,61169.099914547645,58999.0,60115.666666666664,59592.84494922628
2025-01-17,58999.0,34.37%,58999.0,26.16%,17,1,2025,False,2025-01-17 19:26:37,Friday,0.0,61284.71428571428,63912.7,60879.75325927463,58999.0,60082.333333333336,59513.665622662775
2025-01-18,58999.0,34.37%,58999.0,26.16%,18,1,2025,True,2025-01-18 19:26:37,Saturday,0.0,59927.57142857143,63676.0,60628.98615803801,58999.0,60049.0,59445.043539641076
2025-01-19,58999.0,34.37%,58999.0,26.16%,19,1,2025,True,2025-01-19 19:26:37,Sunday,0.0,60070.42857142857,63045.96666666667,60411.65467029961,58999.0,60015.666666666664,59385.571067688936
2025-01-20,87999.0,2.11%,58999.0,26.16%,20,1,2025,False,2025-01-20 19:26:37,Monday,29000.0,62856.142857142855,63382.6,64089.96738092633,58999.0,59982.333333333336,59334.02825866375
2025-01-20,58999.0,34.37%,58999.0,26.16%,20,1,2025,False,2025-01-20 19:26:37,Monday,0.0,62999.0,63145.9,63411.17173013616,58999.0,59949.0,59289.35782417525
2025-01-20,68999.0,23.25%,58999.0,26.16%,20,1,2025,False,2025-01-20 19:26:37,Monday,10000.0,64499.0,63242.53333333333,64156.21549945134,58999.0,59915.666666666664,59250.643447618546
2025-01-21,58999.0,34.37%,58999.0,26.16%,21,1,2025,False,2025-01-21 19:26:37,Tuesday,0.0,64570.42857142857,63005.833333333336,63468.58676619116,58999.0,59882.333333333336,59217.09098793608
2025-01-22,59999.0,33.26%,58999.0,26.16%,22,1,2025,False,2025-01-22 19:26:37,Wednesday,1000.0,64713.28571428572,62802.46666666667,63005.975197365675,58999.0,59849.0,59188.0121895446
2025-01-23,59999.0,33.26%,58999.0,26.16%,23,1,2025,False,2025-01-23 19:26:37,Thursday,1000.0,64856.142857142855,62639.1,62605.04517105025,58999.0,59815.666666666664,59162.81056427199
2025-01-24,59999.0,33.26%,58999.0,26.16%,24,1,2025,False,2025-01-24 19:26:37,Friday,1000.0,64999.0,62142.4,62257.57248157689,58999.0,59782.333333333336,59140.96915570239
2025-01-25,59999.0,33.26%,58999.0,26.16%,25,1,2025,True,2025-01-25 19:26:37,Saturday,1000.0,60999.0,61979.03333333333,61956.42948403331,58999.0,59749.0,59122.03993494208
2025-01-26,59999.0,33.26%,58999.0,26.16%,26,1,2025,True,2025-01-26 19:26:37,Sunday,1000.0,61141.857142857145,61482.333333333336,61695.43888616221,58999.0,59682.333333333336,59105.63461028314
2025-01-27,59999.0,33.26%,59999.0,24.91%,27,1,2025,False,2025-01-27 19:26:37,Monday,0.0,59856.142857142855,61449.0,61469.247034673914,59141.857142857145,59649.0,59224.74999557872
2025-01-28,59999.0,33.26%,59999.0,24.91%,28,1,2025,False,2025-01-28 19:26:37,Tuesday,0.0,59999.0,61415.666666666664,61273.2140967174,59284.71428571428,59615.666666666664,59327.98332950156
2025-01-29,59999.0,33.26%,59999.0,24.91%,29,1,2025,False,2025-01-29 19:26:37,Wednesday,0.0,59999.0,61382.333333333336,61103.31888382175,59427.57142857143,59582.333333333336,59417.45221890136
2025-01-30,59999.0,33.26%,59999.0,24.91%,30,1,2025,False,2025-01-30 19:26:37,Thursday,0.0,59999.0,61349.0,60956.07636597885,59570.42857142857,59549.0,59494.99192304785
2025-01-31,60499.0,32.7%,59999.0,24.91%,31,1,2025,False,2025-01-31 19:26:37,Friday,500.0,60070.42857142857,61332.333333333336,60895.132850515,59713.28571428572,59515.666666666664,59562.1929999748
2025-02-01,60499.0,32.7%,59999.0,24.91%,1,2,2025,True,2025-02-01 19:26:37,Saturday,500.0,60141.857142857145,61332.333333333336,60842.315137113,59856.142857142855,59482.333333333336,59620.4339333115
2025-02-02,87999.0,2.11%,59999.0,24.91%,2,2,2025,True,2025-02-02 19:26:37,Sunday,28000.0,64141.857142857145,62249.0,64463.20645216461,59999.0,59449.0,59670.90940886997
2025-02-02,60499.0,32.7%,59999.0,24.91%,2,2,2025,True,2025-02-02 19:26:37,Sunday,500.0,64213.28571428572,62249.0,63934.645591876,59999.0,59415.666666666664,59714.654821020646
2025-02-03,87999.0,2.11%,59999.0,24.91%,3,2,2025,False,2025-02-03 19:26:37,Monday,28000.0,68213.28571428571,63165.666666666664,67143.22617962587,59999.0,59399.0,59752.56751155123
2025-02-03,60499.0,32.7%,59999.0,24.91%,3,2,2025,False,2025-02-03 19:26:37,Monday,500.0,68284.71428571429,63165.666666666664,66257.32935567576,59999.0,59382.333333333336,59785.42517667774
2025-02-03,87999.0,2.11%,59999.0,24.91%,3,2,2025,False,2025-02-03 19:26:37,Monday,28000.0,72284.71428571429,64199.0,69156.21877491899,59999.0,59365.666666666664,59813.901819787374
2025-02-04,60499.0,32.7%,59999.0,24.91%,4,2,2025,False,2025-02-04 19:26:37,Tuesday,500.0,72284.71428571429,64282.333333333336,68001.92293826313,59999.0,59399.0,59838.58157714906
2025-02-05,60499.0,32.7%,59999.0,24.91%,5,2,2025,False,2025-02-05 19:26:37,Wednesday,500.0,72284.71428571429,64015.666666666664,67001.53321316138,59999.0,59432.333333333336,59859.97070019585
2025-02-06,60999.0,32.15%,59999.0,24.91%,6,2,2025,False,2025-02-06 19:26:37,Thursday,1000.0,68427.57142857143,64115.666666666664,66201.19545140653,59999.0,59465.666666666664,59878.507940169744
2025-02-07,60999.0,32.15%,59999.0,24.91%,7,2,2025,False,2025-02-07 19:26:37,Friday,1000.0,68499.0,63865.666666666664,65507.56939121899,59999.0,59499.0,59894.57354814711
2025-02-08,60999.0,32.15%,59999.0,24.91%,8,2,2025,True,2025-02-08 19:26:37,Saturday,1000.0,64641.857142857145,63965.666666666664,64906.426805723124,59999.0,59532.333333333336,59908.49707506083
2025-02-09,60999.0,32.15%,59999.0,24.91%,9,2,2025,True,2025-02-09 19:26:37,Sunday,1000.0,64713.28571428572,64049.0,64385.43656496004,59999.0,59565.666666666664,59920.564131719395
2025-02-10,61499.0,31.59%,59999.0,24.91%,10,2,2025,False,2025-02-10 19:26:37,Monday,1500.0,60927.57142857143,64149.0,64000.578356298705,59999.0,59599.0,59931.022247490146
2025-02-11,61499.0,31.59%,64999.0,18.65%,11,2,2025,False,2025-02-11 19:26:37,Tuesday,-3500.0,61070.42857142857,64232.333333333336,63667.034575458885,60713.28571428572,59799.0,60606.75261449146
2025-02-12,61499.0,31.59%,64999.0,18.65%,12,2,2025,False,2025-02-12 19:26:37,Wednesday,-3500.0,61213.28571428572,64315.666666666664,63377.96329873104,61427.57142857143,59999.0,61192.385599225934
2025-02-13,61499.0,31.59%,64999.0,18.65%,13,2,2025,False,2025-02-13 19:26:37,Thursday,-3500.0,61284.71428571428,64399.0,63127.43485890024,62141.857142857145,60199.0,61699.93418599581
2025-02-14,61999.0,31.04%,64999.0,18.65%,14,2,2025,False,2025-02-14 19:26:37,Friday,-3000.0,61427.57142857143,63532.333333333336,62976.97687771354,62856.142857142855,60399.0,62139.80962786303
2025-02-15,61999.0,31.04%,64999.0,18.65%,15,2,2025,True,2025-02-15 19:26:37,Saturday,-3000.0,61570.42857142857,63632.333333333336,62846.57996068507,63570.42857142857,60599.0,62521.03501081463
2025-02-16,61999.0,31.04%,64999.0,18.65%,16,2,2025,True,2025-02-16 19:26:37,Sunday,-3000.0,61713.28571428572,63399.0,62733.569299260394,64284.71428571428,60799.0,62851.430342706015
2025-02-17,61499.0,31.59%,64999.0,18.65%,17,2,2025,False,2025-02-17 19:26:37,Monday,-3500.0,61713.28571428572,63482.333333333336,62568.960059359015,64999.0,60999.0,63137.772963678544
2025-02-18,61499.0,31.59%,64999.0,18.65%,18,2,2025,False,2025-02-18 19:26:37,Tuesday,-3500.0,61713.28571428572,63532.333333333336,62426.29871811115,64999.0,61199.0,63385.93656852141
2025-02-19,61499.0,31.59%,64999.0,18.65%,19,2,2025,False,2025-02-19 19:26:37,Wednesday,-3500.0,61713.28571428572,63582.333333333336,62302.65888902967,64999.0,61399.0,63601.01169271855
2025-02-20,61499.0,31.59%,64999.0,18.65%,20,2,2025,False,2025-02-20 19:26:37,Thursday,-3500.0,61713.28571428572,63632.333333333336,62195.50437049238,64999.0,61599.0,63787.41013368942
2025-02-21,61499.0,31.59%,64999.0,18.65%,21,2,2025,False,2025-02-21 19:26:37,Friday,-3500.0,61641.857142857145,63682.333333333336,62102.6371210934,64999.0,61799.0,63948.95544919749
2025-02-22,61499.0,31.59%,64999.0,18.65%,22,2,2025,True,2025-02-22 19:26:37,Saturday,-3500.0,61570.42857142857,63732.333333333336,62022.15217161428,64999.0,61999.0,64088.961389304495
2025-02-23,61499.0,31.59%,64999.0,18.65%,23,2,2025,True,2025-02-23 19:26:37,Sunday,-3500.0,61499.0,63782.333333333336,61952.39854873238,64999.0,62165.666666666664,64210.29987073057
2025-02-24,61499.0,31.59%,64999.0,18.65%,24,2,2025,False,2025-02-24 19:26:37,Monday,-3500.0,61499.0,63832.333333333336,61891.9454089014,64999.0,62332.333333333336,64315.45988796649
2025-02-25,61999.0,31.04%,64999.0,18.65%,25,2,2025,False,2025-02-25 19:26:37,Tuesday,-3000.0,61570.42857142857,63899.0,61906.21935438122,64999.0,62499.0,64406.59856957096
2025-02-26,61999.0,31.04%,64999.0,18.65%,26,2,2025,False,2025-02-26 19:26:37,Wednesday,-3000.0,61641.857142857145,63965.666666666664,61918.59010713039,64999.0,62665.666666666664,64485.5854269615
2025-02-27,61999.0,31.04%,64999.0,18.65%,27,2,2025,False,2025-02-27 19:26:37,Thursday,-3000.0,61713.28571428572,64015.666666666664,61929.31142617967,64999.0,62832.333333333336,64554.040703366634
2025-02-28,61999.0,31.04%,64999.0,18.65%,28,2,2025,False,2025-02-28 19:26:37,Friday,-3000.0,61784.71428571428,64065.666666666664,61938.60323602238,64999.0,62999.0,64613.36860958442
2025-03-01,71499.0,20.47%,64999.0,18.65%,1,3,2025,True,2025-03-01 19:26:37,Saturday,6500.0,63213.28571428572,63515.666666666664,63213.322804552736,64999.0,63165.666666666664,64664.7861283065
2025-03-02,61999.0,31.04%,64999.0,18.65%,2,3,2025,True,2025-03-02 19:26:37,Sunday,-3000.0,63284.71428571428,63565.666666666664,63051.41309727904,64999.0,63332.333333333336,64709.34797786563
2025-03-03,61999.0,31.04%,64999.0,18.65%,3,3,2025,False,2025-03-03 19:26:37,Monday,-3000.0,63356.142857142855,62699.0,62911.09135097517,64999.0,63499.0,64747.96824748355
2025-03-04,61999.0,31.04%,64999.0,18.65%,4,3,2025,False,2025-03-04 19:26:37,Tuesday,-3000.0,63356.142857142855,62749.0,62789.47917084515,64999.0,63665.666666666664,64781.43914781908
2025-03-05,62400.0,30.59%,64999.0,18.65%,5,3,2025,False,2025-03-05 19:26:37,Wednesday,-2599.0,63413.42857142857,61895.7,62737.54861473247,64999.0,63832.333333333336,64810.4472614432
2025-03-06,61999.0,31.04%,64999.0,18.65%,6,3,2025,False,2025-03-06 19:26:37,Thursday,-3000.0,63413.42857142857,61945.7,62639.07546610147,64999.0,63999.0,64835.58762658411
2025-03-07,61999.0,31.04%,64999.0,18.65%,7,3,2025,False,2025-03-07 19:26:37,Friday,-3000.0,63413.42857142857,61995.7,62553.73207062128,64999.0,64165.666666666664,64857.37594303956
2025-03-08,61999.0,31.04%,64999.0,18.65%,8,3,2025,True,2025-03-08 19:26:37,Saturday,-3000.0,62056.28571428572,62029.03333333333,62479.76779453844,64999.0,64332.333333333336,64876.25915063429
2025-03-09,61999.0,31.04%,64999.0,18.65%,9,3,2025,True,2025-03-09 19:26:37,Sunday,-3000.0,62056.28571428572,62062.36666666667,62415.66542193332,64999.0,64499.0,64892.62459721638
2025-03-10,61499.0,31.59%,64999.0,18.65%,10,3,2025,False,2025-03-10 19:26:37,Monday,-3500.0,61984.857142857145,62079.03333333333,62293.44336567555,64999.0,64665.666666666664,64906.8079842542
2025-03-11,61499.0,31.59%,64999.0,18.65%,11,3,2025,False,2025-03-11 19:26:37,Tuesday,-3500.0,61913.42857142857,62095.7,62187.51758358548,64999.0,64832.333333333336,64919.100253020304
2025-03-12,61900.0,31.15%,64999.0,18.65%,12,3,2025,False,2025-03-12 19:26:37,Wednesday,-3099.0,61842.0,62109.066666666666,62149.18190577409,64999.0,64999.0,64929.7535526176
2025-03-13,61900.0,31.15%,64999.0,18.65%,13,3,2025,False,2025-03-13 19:26:37,Thursday,-3099.0,61827.857142857145,62122.433333333334,62115.95765167088,64999.0,64999.0,64938.98641226859
2025-03-14,61900.0,31.15%,64999.0,18.65%,14,3,2025,False,2025-03-14 19:26:37,Friday,-3099.0,61813.71428571428,62135.8,62087.16329811476,64999.0,64999.0,64946.98822396612
2025-03-15,61900.0,31.15%,64999.0,18.65%,15,3,2025,True,2025-03-15 19:26:37,Saturday,-3099.0,61799.57142857143,62149.166666666664,62062.208191699465,64999.0,64999.0,64953.9231274373
2025-03-16,61900.0,31.15%,64999.0,18.65%,16,3,2025,True,2025-03-16 19:26:37,Sunday,-3099.0,61785.42857142857,62145.86666666667,62040.58043280621,64999.0,64999.0,64959.93337711233
2025-03-17,61900.0,31.15%,64999.0,18.65%,17,3,2025,False,2025-03-17 19:26:37,Monday,-3099.0,61842.71428571428,62142.566666666666,62021.83637509872,64999.0,64999.0,64965.142260164015
2025-03-18,61900.0,31.15%,64999.0,18.65%,18,3,2025,False,2025-03-18 19:26:37,Tuesday,-3099.0,61900.0,62139.26666666667,62005.59152508556,64999.0,64999.0,64969.65662547548
2025-03-19,61900.0,31.15%,64999.0,18.65%,19,3,2025,False,2025-03-19 19:26:37,Wednesday,-3099.0,61900.0,62152.63333333333,61991.512655074155,64999.0,64999.0,64973.56907541208
2025-03-20,61900.0,31.15%,64999.0,18.65%,20,3,2025,False,2025-03-20 19:26:37,Thursday,-3099.0,61900.0,62166.0,61979.31096773094,64999.0,64999.0,64976.95986535714
2025-03-21,61900.0,31.15%,64999.0,18.65%,21,3,2025,False,2025-03-21 19:26:37,Friday,-3099.0,61900.0,62179.36666666667,61968.73617203349,64999.0,64999.0,64979.898549976184
2025-03-22,61900.0,31.15%,64999.0,18.65%,22,3,2025,True,2025-03-22 19:26:37,Saturday,-3099.0,61900.0,62192.73333333333,61959.57134909569,64999.0,64999.0,64982.44540997936
2025-03-23,61900.0,31.15%,64999.0,18.65%,23,3,2025,True,2025-03-23 19:26:37,Sunday,-3099.0,61900.0,62206.1,61951.6285025496,64999.0,64999.0,64984.65268864878
2025-03-24,61900.0,31.15%,64999.0,18.65%,24,3,2025,False,2025-03-24 19:26:37,Monday,-3099.0,61900.0,62219.46666666667,61944.74470220966,64999.0,64999.0,64986.56566349561
2025-03-25,61900.0,31.15%,64999.0,18.65%,25,3,2025,False,2025-03-25 19:26:37,Tuesday,-3099.0,61900.0,62232.833333333336,61938.77874191504,64999.0,64999.0,64988.22357502953
2025-03-26,61900.0,31.15%,64999.0,18.65%,26,3,2025,False,2025-03-26 19:26:37,Wednesday,-3099.0,61900.0,62246.2,61933.60824299304,64999.0,64999.0,64989.66043169226
2025-03-27,61900.0,31.15%,64999.0,18.65%,27,3,2025,False,2025-03-27 19:26:37,Thursday,-3099.0,61900.0,62242.9,61929.127143927304,64999.0,64999.0,64990.90570746663
2025-03-28,61900.0,31.15%,64999.0,18.65%,28,3,2025,False,2025-03-28 19:26:37,Friday,-3099.0,61900.0,62239.6,61925.243524737,64999.0,64999.0,64991.98494647108
2025-03-29,61400.0,31.7%,64999.0,18.65%,29,3,2025,True,2025-03-29 19:26:37,Saturday,-3599.0,61828.57142857143,62219.63333333333,61855.211054772066,64999.0,64999.0,64992.920286941604
2025-03-30,61400.0,31.7%,64999.0,18.65%,30,3,2025,True,2025-03-30 19:26:37,Sunday,-3599.0,61757.142857142855,62199.666666666664,61794.516247469124,64999.0,64999.0,64993.73091534939
2025-03-31,61400.0,31.7%,64999.0,18.65%,31,3,2025,False,2025-03-31 19:26:37,Monday,-3599.0,61685.71428571428,61863.03333333333,61741.914081139905,64999.0,64999.0,64994.43345996948
2025-04-01,61400.0,31.7%,69900.0,12.52%,1,4,2025,False,2025-04-01 19:26:37,Tuesday,-8500.0,61614.28571428572,61843.066666666666,61696.32553698792,65699.14285714286,65162.36666666667,65648.50899864022
2025-04-02,61400.0,31.7%,64400.0,19.4%,2,4,2025,False,2025-04-02 19:26:37,Wednesday,-3000.0,61542.857142857145,61823.1,61656.81546538953,65613.57142857143,65142.4,65482.04113215485
2025-04-03,61400.0,31.7%,64400.0,19.4%,3,4,2025,False,2025-04-03 19:26:37,Thursday,-3000.0,61471.42857142857,61803.13333333333,61622.57340333759,65528.0,65122.433333333334,65337.76898120087
2025-04-04,61790.0,31.27%,64400.0,19.4%,4,4,2025,False,2025-04-04 19:26:37,Friday,-2610.0,61455.71428571428,61782.8,61644.89694955925,65442.42857142857,65102.46666666667,65212.73311704075
2025-04-05,61790.0,31.27%,64400.0,19.4%,5,4,2025,True,2025-04-05 19:26:37,Saturday,-2610.0,61511.42857142857,61775.833333333336,61664.244022951345,65356.857142857145,65082.5,65104.36870143531
2025-04-06,61790.0,31.27%,64400.0,19.4%,6,4,2025,True,2025-04-06 19:26:37,Sunday,-2610.0,61567.142857142855,61768.86666666667,61681.01148655783,65271.28571428572,65062.53333333333,65010.45287457727
2025-04-07,61790.0,31.27%,64400.0,19.4%,7,4,2025,False,2025-04-07 19:26:37,Monday,-2610.0,61622.857142857145,61761.9,61695.54328835012,65185.71428571428,65042.566666666666,64929.05915796696
2025-04-08,61790.0,31.27%,64400.0,19.4%,8,4,2025,False,2025-04-08 19:26:37,Tuesday,-2610.0,61678.57142857143,61754.933333333334,61708.1375165701,64400.0,65022.6,64858.517936904704
2025-04-09,61400.0,31.7%,64400.0,19.4%,9,4,2025,False,2025-04-09 19:26:37,Wednesday,-3000.0,61678.57142857143,61751.63333333333,61667.05251436075,64400.0,65002.63333333333,64797.38221198408
2025-04-10,61400.0,31.7%,64400.0,19.4%,10,4,2025,False,2025-04-10 19:26:37,Thursday,-3000.0,61678.57142857143,61748.333333333336,61631.445512445986,64400.0,64982.666666666664,64744.39791705287
2025-04-11,61400.0,31.7%,64400.0,19.4%,11,4,2025,False,2025-04-11 19:26:37,Friday,-3000.0,61622.857142857145,61731.666666666664,61600.58611078652,64400.0,64962.7,64698.478194779156
2025-04-12,61400.0,31.7%,64400.0,19.4%,12,4,2025,True,2025-04-12 19:26:37,Saturday,-3000.0,61567.142857142855,61715.0,61573.84129601499,64400.0,64942.73333333333,64658.681102141934
2025-04-13,61400.0,31.7%,64400.0,19.4%,13,4,2025,True,2025-04-13 19:26:37,Sunday,-3000.0,61511.42857142857,61698.333333333336,61550.66245654632,64400.0,64922.76666666667,64624.19028852301
2025-04-14,61390.0,31.71%,64400.0,19.4%,14,4,2025,False,2025-04-14 19:26:37,Monday,-3010.0,61454.28571428572,61681.333333333336,61529.24079567348,64400.0,64902.8,64594.298250053274
2025-04-15,61390.0,31.71%,64400.0,19.4%,15,4,2025,False,2025-04-15 19:26:37,Tuesday,-3010.0,61397.142857142855,61664.333333333336,61510.67535625036,64400.0,64882.833333333336,64568.391816712836
2025-04-16,61390.0,31.71%,64400.0,19.4%,16,4,2025,False,2025-04-16 19:26:37,Wednesday,-3010.0,61395.71428571428,61647.333333333336,61494.58530875031,64400.0,64862.86666666667,64545.93957448446
